2022-03-17T10:20:57.895+0000;114.1577;22.2855;804;Clouds;overcast clouds;04d;stations;298.46;1007;82;297.56;299.18;10000;4.02;250;100;1647511938;2;2035800;HK;1647469845;1647513182;1819729;Hong Kong;200
2022-03-17T10:20:57.941+0000;103.8501;1.2897;802;Clouds;scattered clouds;03d;stations;300.43;1005;83;298.23;302.17;9000;5.14;50;40;1647512234;1;9470;SG;1647472195;1647515778;1880252;Singapore;200
2022-03-17T10:20:57.988+0000;139.6917;35.6895;803;Clouds;broken clouds;04n;stations;289.27;1017;64;287.94;290.16;10000;4.12;110;75;1647512340;2;2038398;JP;1647463803;1647506970;1850144;Tokyo;200
2022-03-17T10:20:58.035+0000;126.9778;37.5683;500;Rain;light rain;10n;stations;285.81;1019;55;284.84;285.81;10000;4.02;88;100;1647512029;1;5509;KR;1647466864;1647510011;1835848;Seoul;200
2022-03-17T10:20:58.082+0000;-0.1257;51.5085;800;Clear;clear sky;01d;stations;282.6;1032;68;280.93;284.41;10000;3.6;250;1;1647511964;2;2019646;GB;1647497428;1647540444;2643743;London;200
2022-03-17T10:20:58.130+0000;2.3488;48.8534;803;Clouds;broken clouds;04d;stations;281.57;1031;76;280.49;282.47;10000;6.26;43;75;1647512411;2;2041230;FR;1647496815;1647539869;2988507;Paris;200
